study_id,site_id,sampling_method,pollinator,guild,identified_to,notes
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_F,Transect,Polistes dominula,non_bee_hymenoptera,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_B,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_C,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_D,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_E,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_F,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_B,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_C,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_D,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_E,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_F,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_B,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_C,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_D,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_E,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_F,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_B,Transect,Andrena dorsata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_C,Transect,Andrena dorsata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_D,Transect,Andrena dorsata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_E,Transect,Andrena dorsata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_F,Transect,Andrena dorsata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_B,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_C,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_D,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_E,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_F,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_B,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_C,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_D,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_E,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT17_F,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Andrena albopunctata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Andrena albopunctata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Andrena albopunctata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Andrena albopunctata,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Andrena flavipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Andrena flavipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Andrena flavipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Andrena flavipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Andrena pilipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Andrena pilipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Andrena pilipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Andrena pilipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Andrena thoracica,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Andrena thoracica,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Andrena thoracica,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Andrena thoracica,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Anthidium manicatum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Anthidium manicatum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Anthidium manicatum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Anthidium manicatum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Apis mellifera,honeybees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Apis mellifera,honeybees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Apis mellifera,honeybees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Apis mellifera,honeybees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Bombus hortorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Bombus hortorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Bombus hortorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Bombus hortorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Bombus pascuorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Bombus pascuorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Bombus pascuorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Bombus pascuorum,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Bombus terrestris,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Bombus terrestris,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Bombus terrestris,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Bombus terrestris,bumblebees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Eristalinus aeneus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Eristalinus aeneus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Eristalinus aeneus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Eristalinus aeneus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Eristalis arbustorum,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Eristalis arbustorum,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Eristalis arbustorum,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Eristalis arbustorum,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Eristalis tenax,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Eristalis tenax,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Eristalis tenax,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Eristalis tenax,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Eupeodes lapponicus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Eupeodes lapponicus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Eupeodes lapponicus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Eupeodes lapponicus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Eupeodes latifasciatus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Eupeodes latifasciatus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Eupeodes latifasciatus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Eupeodes latifasciatus,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Halictus scabiosae,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Halictus scabiosae,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Halictus scabiosae,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Halictus scabiosae,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Lasioglossum malachurum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Lasioglossum malachurum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Lasioglossum malachurum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Lasioglossum malachurum,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Polistes dominula,non_bee_hymenoptera,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Polistes dominula,non_bee_hymenoptera,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Polistes dominula,non_bee_hymenoptera,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Polistes dominula,non_bee_hymenoptera,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Sphaerophoria rueppelli,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Sphaerophoria rueppelli,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Sphaerophoria rueppelli,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Sphaerophoria rueppelli,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Sphaerophoria scripta,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Syritta pipiens,syrphids,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Sphaerophoria sp. 2,syrphids,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Sphaerophoria sp. 2,syrphids,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Sphaerophoria sp. 2,syrphids,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Sphaerophoria sp. 2,syrphids,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Unknown wasp sp. 13,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Unknown wasp sp. 13,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Unknown wasp sp. 13,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Unknown wasp sp. 13,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Unknown wasp sp. 20,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Unknown wasp sp. 20,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Unknown wasp sp. 20,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Unknown wasp sp. 20,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Unknown wasp sp. 21,non_bee_hymenoptera,morphospecies,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Andrena decipiens,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Andrena decipiens,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Andrena decipiens,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Andrena decipiens,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Andrena lepida,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Andrena variabilis,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_B,Transect,Nomiapis diversipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_D,Transect,Nomiapis diversipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_E,Transect,Nomiapis diversipes,other_wild_bees,species,NA
Thijs_Fijen_Allium_porrum_Italy_2016,IT18_F,Transect,Nomiapis diversipes,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,13,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,13,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,13,"observations (15min/observation, simulatenous)",Ceratina_sp1,other_wild_bees,genera,NA
Virginie_Boreux_Coffea_canephora_India_2008,13,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,16,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,16,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,16,"observations (15min/observation, simulatenous)",Ceratina_sp1,other_wild_bees,genera,NA
Virginie_Boreux_Coffea_canephora_India_2008,16,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,18,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,20,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,20,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,20,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,21,"observations (15min/observation, simulatenous)",Ceratina_sp1,other_wild_bees,genera,NA
Virginie_Boreux_Coffea_canephora_India_2008,21,"observations (15min/observation, simulatenous)",Ceratina_sp2,other_wild_bees,genera,NA
Virginie_Boreux_Coffea_canephora_India_2008,27,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,27,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,27,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,28,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,28,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,46,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,53,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,54,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,55,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,58,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,58,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,66,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,87,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,87,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,89,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,89,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,102,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,102,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,124,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,124,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,140,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,140,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,140,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,162,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,162,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,176,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,176,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,176,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,185,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,216,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,216,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,216,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,220,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,220,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,220,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,222,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,222,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,222,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,245,"observations (15min/observation, simulatenous)",Apis_cerana,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,245,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,245,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,247,"observations (15min/observation, simulatenous)",Apis_dorsata,honeybees,species,NA
Virginie_Boreux_Coffea_canephora_India_2008,251,"observations (15min/observation, simulatenous)",Tetragonula_iridipennis,other_wild_bees,species,NA
